indigent indigente
indigné indignée
indiqué indiquée
indirect indirecte
indiscipliné indisciplinée
indiscret indiscrète
indiscuté indiscutée
indisposé indisposée
indistinct indistincte
individuel individuelle
indo-européen indo-européenne
indochinois indochinoise
indolent indolente
indompté indomptée
indonésien indonésienne
indu indue
inducteur inductrice
inductif inductive
induit induite
indulgent indulgente
induré indurée
industrialisé industrialisée
industriel industrielle
industrieux industrieuse
indécent indécente
indécis indécise
indéfini indéfinie
indélicat indélicate
indélicate indélicatesse
indépendant indépendante
indéterminé indéterminée
inemployé inemployée
inentamé inentamée
inertiel inertielle
inespéré inespérée
inexact inexacte
inexistant inexistante
inexpliqué inexpliquée
inexploité inexploitée
inexploré inexplorée
inexpressif inexpressive
inexprimé inexprimée
inexpérimenté inexpérimentée
infamant infamante
infant infante
infect infecte
infectieux infectieuse
infecté infectée
infernal infernale
infesté infestée
infiltré infiltrée
infini infinie
infinitif infinitive
infinitésimal infinitésimale
infirmier infirmière
infligé infligée
influencé influencée
influent influente
infléchi infléchie
infondé infondée
informateur informatrice
informaticien informaticienne
informatif informative
informatisé informatisée
informel informelle
informulé informulée
informé informée
infortuné infortunée
infoutu infoutue
infructueux infructueuse
infus infuse
infusé infusée
inférieur inférieure
ingrat ingrate
ingurgité ingurgitée
ingénier ingénieuse
ingénieur ingénieure
ingénieux ingénieuse
ingénu ingénue
ingéré ingérée
inhabituel inhabituelle
inhabité inhabitée
inhibiteur inhibitrice
inhibé inhibée
inhospitalier inhospitalière
inhumain inhumaine
inhumé inhumée
inhérent inhérente
ininterrompu ininterrompue
inintéressant inintéressante
initial initiale
initialisé initialisée
initiateur initiatrice
initié initiée
injecté injectée
injurier injurieuse
injurieux injurieuse
injurié injuriée
injustifié injustifiée
innocent innocente
innocenté innocentée
innommé innommée
innovant innovante
innovateur innovatrice
inné innée
inoccupé inoccupée
inoculé inoculée
inoffensif inoffensive
inondé inondée
inopiné inopinée
inopportun inopportune
inopérant inopérante
inorganisé inorganisée
inquisiteur inquisitrice
inquisitorial inquisitoriale
inquiétant inquiétante
inquiété inquiétée
insatisfaisant insatisfaisante
insatisfait insatisfaite
inscrit inscrite
insensibilisé insensibilisée
insensé insensée
insidieux insidieuse
insignifiant insignifiante
insinuant insinuante
insinué insinuée
insistant insistante
insolent insolente
insomnieux insomnieuse
insonorisé insonorisée
insouciant insouciante
insoucieux insoucieuse
insoumis insoumise
insoupçonné insoupçonnée
inspecteur inspectrice
inspecté inspectée
inspirant inspirante
inspirateur inspiratrice
inspiré inspirée
installateur installatrice
installé installée
instant instante
instantané instantanée
instauré instaurée
instigateur instigatrice
instinctif instinctive
instituteur institutrice
institutionnel institutionnelle
institué instituée
instructeur instructrice
instructif instructive
instruis instruise
instruit instruite
instrumental instrumentale
insubordonné insubordonnée
insuffisant insuffisante
insufflé insufflée
insultant insultante
insulté insultée
insurgé insurgée
insurrectionnel insurrectionnelle
inséminé inséminée
inséré insérée
intact intacte
intellectuel intellectuelle
intelligent intelligente
intempestif intempestive
intemporel intemporelle
intendant intendante
intensif intensive
intensifié intensifiée
intentionnel intentionnelle
intentionné intentionnée
intenté intentée
interactif interactive
interallié interalliée
intercalé intercalée
intercepté interceptée
interconnecté interconnectée
intercontinental intercontinentale
intercostal intercostale
intercours intercourse
interdis interdise
interdit interdite
intergouvernemental intergouvernementale
interlocuteur interlocutrice
interloqué interloquée
intermittent intermittente
international internationale
interné internée
interpellé interpellée
interposé interposée
interprétant interprétante
interprétatif interprétative
interprété interprétée
interracial interraciale
interrogateur interrogatrice
interrogatif interrogative
interrogé interrogée
interrompis interrompisse
interrompu interrompue
intersidéral intersidérale
interurbain interurbaine
intervenant intervenante
intervenu intervenue
intervieweur intervieweuse
interviewé interviewée
intervins intervinsse
intestin intestine
intestinal intestinale
intimidant intimidante
intimidé intimidée
intitulé intitulée
intolérant intolérante
intouché intouchée
intoxiqué intoxiquée
intracrânien intracrânienne
intransigeant intransigeante
intraveineux intraveineuse
intrigant intrigante
intrigué intriguée
introducteur introductrice
introduis introduise
introduit introduite
introspectif introspective
introverti introvertie
intrus intruse
intubé intubée
intuitif intuitive
intégral intégrale
intégrant intégrante
intégré intégrée
intéressant intéressante
intéressé intéressée
intérieur intérieure
inusité inusitée
inutilisé inutilisée
invaincu invaincue
invalidant invalidante
invasif invasive
inventeur inventrice
inventif inventive
inventorié inventoriée
inventé inventée
inversé inversée
invertébré invertébrée
investi investie
investigateur investigatrice
investis investisse
inviolé inviolée
invitant invitante
invité invitée
invoqué invoquée
invétéré invétérée
inédit inédite
inégal inégale
inégalé inégalée
iodé iodée
ionien ionienne
ionisant ionisante
ionisé ionisée
irakien irakienne
iranien iranienne
iraquien iraquienne
iris irise
irisé irisée
irlandais irlandaise
iroquois iroquoise
irradiant irradiante
irradié irradiée
irraisonné irraisonnée
irrationnel irrationnelle
irrespectueux irrespectueuse
irrigué irriguée
irritant irritante
irrité irritée
irréel irréelle
irréfléchi irréfléchie
irrégulier irrégulière
irréligieux irréligieuse
irrésolu irrésolue
irrévérencieux irrévérencieuse
islandais islandaise
isolant isolante
isolé isolée
israélien israélienne
issu issue
italien italienne
italo-américain italo-américaine
itinérant itinérante
ivoirien ivoirienne
ivoirin ivoirine
ivre ivresse
ivres ivresse
ivrogne ivrognesse
ivrognes ivrognesse
jacassant jacassante
jacasser jacasseuse
jacasseur jacasseuse
jacobin jacobine
jailli jaillie
jaillis jaillisse
jaillissant jaillissante
jalon jalonne
jalonné jalonnée
jalousé jalousée
jaloux jalouse
jamaïcain jamaïcaine
jambier jambière
japonais japonaise
jaquet jaquette
jardin jardine
jardinier jardinière
jargon jargonne
jaspin jaspine
jaugé jaugée
jauni jaunie
jaunis jaunisse
jaunissant jaunissante
javanais javanaise
javel javelle
javellisé javellisée
jazzman jazzwoman
jerrican jerricane
jeter jeteuse
jeteur jeteuse
jeté jetée
jeune jeunette
jeunes jeunesse
jeunet jeunette
jeûneur jeûneuse
joaillier joaillière
jogger joggeuse
joggeur joggeuse
joint jointe
joli jolie
jolie joliette
jolies joliesse
joliet joliette
jonc jonque
joncher jonchère
jonché jonchée
jongler jongleuse
jongleur jongleuse
jouer joueuse
joueur joueuse
joufflu joufflue
jouis jouisse
jouisseur jouisseuse
jouissif jouissive
journaleux journaleuse
journalier journalière
jouter jouteuse
jouteur jouteuse
jouvenceau jouvencelle
joué jouée
jovial joviale
joyeux joyeuse
jubilant jubilante
jubilé jubilée
juché juchée
judicieux judicieuse
judoka judokate
judéen judéenne
jugulé jugulée
jugé jugée
juif juive
julien julienne
jumeau jumelle
jumelé jumelée
jupe jupette
jupitérien jupitérienne
juridictionnel juridictionnelle
juré jurée
jusqu jusque
juste justesse
justes justesse
justicier justicière
justificatif justificative
justifié justifiée
juter juteuse
juteux juteuse
karatéka karatékate
kidnappeur kidnappeuse
kidnappé kidnappée
kiosquier kiosquière
klaxon klaxonne
kolkhozien kolkhozienne
l'un l'une
label labelle
labial labiale
laborantin laborantine
laborieux laborieuse
labour laboure
laboureur laboureuse
labouré labourée
lacrymal lacrymale
lactescent lactescente
lacté lactée
lacé lacée
lacéré lacérée
laid laide
laineux laineuse
lainier lainière
lais laisse
laissé laissée
laiteux laiteuse
laitier laitière
lambin lambine
lambrissé lambrissée
laminé laminée
lampé lampée
lamé lamée
lance lancette
lancer lanceuse
lanceur lanceuse
lancinant lancinante
lancé lancée
land lande
landais landaise
langoureux langoureuse
langue languette
languis languisse
languissant languissante
langé langée
laotien laotienne
lapidé lapidée
lapin lapine
lapon lapone
laqué laquée
lard larde
lardé lardée
larfeuil larfeuille
large largesse
larges largesse
largué larguée
larmoyant larmoyante
larron larronne
larvé larvée
laryngé laryngée
lascif lascive
lassant lassante
lassé lassée
latent latente
latin latine
latinisé latinisée
latino-américain latino-américaine
latéral latérale
lauréat lauréate
lave lavette
laver laveuse
laveur laveuse
lavé lavée
laxatif laxative
laïus laïusse
lecteur lectrice
lent lente
lesbien lesbienne
lessiver lessiveuse
lessivé lessivée
lest leste
lesté lestée
letton lettone
lettré lettrée
levant levante
lever leveuse
leveur leveuse
levé levée
liant liante
libanais libanaise
libellé libellée
libertin libertine
libidinal libidinale
libidineux libidineuse
libre-penseur libre-penseuse
libyen libyenne
libéral libérale
libérateur libératrice
libéré libérée
licencier licencieuse
licencieux licencieuse
licencié licenciée
liche lichette
liché lichée
lier lieuse
lies liesse
lieu lieue
lieur lieuse
lieus lieuse
lieux lieuse
liftier liftière
lifté liftée
ligaturé ligaturée
ligné lignée
ligot ligote
ligoté ligotée
lilial liliale
lilliputien lilliputienne
lillois lilloise
lime limette
limitatif limitative
limité limitée
limonadier limonadière
limoneux limoneuse
limonier limonière
limousin limousine
limé limée
linge lingette
linger lingère
lingual linguale
linon line
lion lionne
lippu lippue
liquidé liquidée
liquéfié liquéfiée
lire lirette
liseré liserée
liseur liseuse
lisier lisière
lissé lissée
listé listée
lithuanien lithuanienne
litigieux litigieuse
littoral littorale
littéral littérale
lituanien lituanienne
lité litée
livrer livreuse
livreur livreuse
livré livrée
lièvre hase
lié liée
lobotomisé lobotomisée
lobé lobée
local locale
localisé localisée
locatif locative
locomoteur locomotrice
locuteur locutrice
loger logeuse
logeur logeuse
logicien logicienne
logé logée
lointain lointaine
lombard lombarde
londonien londonienne
longitudinal longitudinale
longue longuette
longuet longuette
longé longée
lope lopette
loque loquette
loquet loquette
loqueteux loqueteuse
lorgne lorgnette
lorgnon lorgne
lorrain lorraine
lorsqu lorsque
losangé losangée
loti lotie
louangé louangée
loubard loubarde
loucher loucheuse
loucheur loucheuse
louché louchée
louer loueuse
loueur loueuse
louf louve
louis-philippard louis-philipparde
loup louve
loupiot loupiote
loupé loupée
lourd lourde
lourdaud lourdaude
lourdé lourdée
loué louée
lové lovée
loyal loyale
lubrifiant lubrifiante
lubrifié lubrifiée
luciférien luciférienne
lucratif lucrative
luis luise
luisant luisante
luminescent luminescente
lumineux lumineuse
lune lunette
luné lunée
luron luronne
lustral lustrale
lustrer lustreuse
lustreur lustreuse
lustré lustrée
luthier luthière
luthérien luthérienne
lutin lutine
lutiné lutinée
lutter lutteuse
lutteur lutteuse
luxembourgeois luxembourgeoise
luxueux luxueuse
luxuriant luxuriante
luxurieux luxurieuse
lycéen lycéenne
lynché lynchée
lyonnais lyonnaise
lyophilisé lyophilisée
lâcher lâcheuse
lâcheur lâcheuse
lâché lâchée
lès lèse
lécher lécheuse
lécheur lécheuse
léché léchée
légal légale
légalisé légalisée
léger légère
législateur législatrice
législatif législative
légitimé légitimée
légumineux légumineuse
légué léguée
lémur lémure
lénifiant lénifiante
léonin léonine
lépreux lépreuse
lésé lésée
létal létale
lézard lézarde
lézardé lézardée
maboul maboule
macarel macarelle
machin machine
machinal machinale
machine machinette
machiné machinée
maculé maculée
macédonien macédonienne
macéré macérée
madré madrée
mafflu mafflue
mafieux mafieuse
magasin magasine
magasinier magasinière
maghrébin maghrébine
magicien magicienne
magistral magistrale
magistrat magistrate
magnifié magnifiée
magnétisé magnétisée
magyar magyare
mahométan mahométane
maigrelet maigrelette
maigri maigrie
maigrichon maigrichonne
maigris maigrisse
mail maille
maint mainte
maintenu maintenue
maintien maintienne
maire mairesse
maires mairesse
majestueux majestueuse
majeur majeure
major majore
majore majorette
mal-aimé mal-aimée
mal-baisé mal-baisée
maladif maladive
maladroit maladroite
malais malaise
malaisien malaisienne
malaisé malaisée
malappris malapprise
malavisé malavisée
malaxé malaxée
malchanceux malchanceuse
malencontreux malencontreuse
malentendant malentendante
malfaisant malfaisante
malfaiteur malfaitrice
malfamé malfamée
malgracieux malgracieuse
malheureux malheureuse
malicieux malicieuse
malien malienne
malin maligne
malintentionné malintentionnée
malle mallette
malmené malmenée
malodorant malodorante
malouin malouine
malpoli malpolie
malsain malsaine
malséant malséante
maltraité maltraitée
malté maltée
malveillant malveillante
malvenu malvenue
mamelu mamelue
manche manchette
manchot manchote
mandarin mandarine
mandaté mandatée
mandé mandée
mangeas mangeasse
manger mangeuse
mangeur mangeuse
mangé mangée
maniaco-dépressif maniaco-dépressive
maniacodépressif maniacodépressive
manier manière
manieur manieuse
manifestant manifestante
manifesté manifestée
manigancé manigancée
manipulateur manipulatrice
manipulé manipulée
manié maniée
maniéré maniérée
mannequin mannequine
manoeuvrier manoeuvrière
manoeuvré manoeuvrée
manquant manquante
manqué manquée
mansard mansarde
mansardé mansardée
manucuré manucurée
manuel manuelle
manufacturé manufacturée
manuscrit manuscrite
maori maorie
maous maousse
maque maquette
maquereau maquerelle
maquignon maquignonne
maquiller maquilleuse
maquilleur maquilleuse
maquillé maquillée
maquisard maquisarde
maqué maquée
marathonien marathonienne
maraud maraude
marauder maraudeuse
maraudeur maraudeuse
maraîcher maraîchère
marbré marbrée
marc marque
marchand marchande
marchander marchandeuse
marchandé marchandée
marchant marchante
marcher marcheuse
marcheur marcheuse
mareyeur mareyeuse
marger margeuse
marginal marginale
marginalisé marginalisée
margot margotte
mari marie
marier marieuse
marieur marieuse
marin marine
marinier marinière
mariné marinée
mariol mariole
marital maritale
marié mariée
marmiter marmiteuse
marmiteux marmiteuse
marmonné marmonnée
marmoréen marmoréenne
marmot marmotte
marner marneuse
marocain marocaine
marquant marquante
marque marquette
marquis marquise
marqué marquée
marrant marrante
marri marrie
marré marrée
marseillais marseillaise
martelé martelée
martial martiale
martien martienne
martin martine
martiniquais martiniquaise
martyr martyre
martyrisé martyrisée
marécageux marécageuse
maréchal maréchale
masculin masculine
masqué masquée
mass masse
massacrant massacrante
massacré massacrée
masser masseuse
masseur masseuse
massif massive
massé massée
masturbé masturbée
matelassier matelassière
matelassé matelassée
matelot matelote
mater mateuse
maternel maternelle
mateur matrice
matheux matheuse
mathématicien mathématicienne
matinal matinale
matis matisse
matois matoise
maton matonne
matous matouse
matraqué matraquée
matriarcal matriarcale
matriciel matricielle
matrimonial matrimoniale
matutinal matutinale
maté matée
matérialisé matérialisée
matériel matérielle
maudis maudisse
maudit maudite
mauvais mauvaise
maximal maximale
maze mazette
mazet mazette
maçon maçonne
maçonné maçonnée
maître maîtresse
maîtres maîtresse
maîtrisé maîtrisée
maïsiculteur maïsicultrice
meilleur meilleure
membraneux membraneuse
menacé menacée
menaçant menaçante
mendiant mendiante
mendigot mendigote
mendié mendiée
mener meneuse
meneur meneuse
menotté menottée
mensonger mensongère
menstruel menstruelle
mensuel mensuelle
ment mente
mental mentale
menteur menteuse
mentholé mentholée
mention mentionne
mentionné mentionnée
mentonnier mentonnière
menu menue
menuisier menuisière
mené menée
mercier mercière
merder merdeuse
merdeux merdeuse
merdé merdée
meringué meringuée
merl merle
merle merlette
merveilleux merveilleuse
mesquin mesquine
mess messe
messager messagère
mesure mesurette
mesuré mesurée
metteur metteuse
meublé meublée
meuler meuleuse
meunier meunière
meure meurette
meurtri meurtrie
meurtrier meurtrière
meusien meusienne
meut meute
mexicain mexicaine
mi-chat mi-chatte
mi-clos mi-close
mi-humain mi-humaine
mi-souriant mi-souriante
micheton michetonne
michetonner michetonneuse
miel mielle
mielleux mielleuse
miellé miellée
mien mienne
mignard mignarde
mignon mignonne
mignonne mignonnette
mignonnet mignonnette
migraineux migraineuse
migrant migrante
migrateur migratrice
mijoter mijoteuse
milanais milanaise
militant militante
militaro-industriel militaro-industrielle
millésimé millésimée
mimé mimée
mine minette
minet minette
mineur mineure
miniaturisé miniaturisée
minier minière
minimal minimale
minimisé minimisée
ministériel ministérielle
minoen minoenne
minutieux minutieuse
minuté minutée
miné minée
minéral minérale
miraculeux miraculeuse
miraculé miraculée
mire mirette
mirobolant mirobolante
miroitant miroitante
miséreux miséreuse
miséricordieux miséricordieuse
miter miteuse
miteux miteuse
mitigé mitigée
miton mitonne
mitonné mitonnée
mitoyen mitoyenne
mitraille mitraillette
mitrailler mitrailleuse
mitrailleur mitrailleuse
mitraillé mitraillée
mitral mitrale
mité mitée
mixé mixée
mobilier mobilière
mobilisé mobilisée
mochard mocharde
modelé modelée
modern moderne
modernisé modernisée
modifié modifiée
modulé modulée
modélisé modélisée
modéré modérée
moelleux moelleuse
moiré moirée
mois moise
moisi moisie
moisis moisisse
moisson moissonne
moissonner moissonneuse
moissonneur moissonneuse
moissonné moissonnée
mole molette
molesté molestée
mollasson mollassonne
molle mollesse
molles mollesse
mollet mollette
molletonné molletonnée
molli mollie
mollis mollisse
momentané momentanée
momifié momifiée
monacal monacale
mondain mondaine
mondial mondiale
mongol mongole
mongolien mongolienne
moniteur monitrice
monnayé monnayée
monoparental monoparentale
monsignor monsignore
monstrueux monstrueuse
mont monte
montagnard montagne
montagneux montagneuse
montant montante
monter monteuse
monteur monteuse
montmartrois montmartroise
montrer montreuse
montreur montreuse
montré montrée
montueux montueuse
monté montée
monumental monumentale
moos moose
moque moquette
moquer moqueuse
moqueur moqueuse
moqué moquée
moral morale
moralisateur moralisatrice
morbide morbidesse
morbides morbidesse
morcelé morcelée
mord morde
mordant mordante
mordeur mordeuse
mordillé mordillée
mordoré mordorée
mordu mordue
moreau morelle
morfal morfale
morfalé morfalée
morflé morflée
morfond morfonde
morfondu morfondue
moribond moribonde
moricaud moricaude
morigéné morigénée
mormon mormone
mors morse
mort morte
mort-né mort-née
mortaiser mortaiseuse
mortel mortelle
mortifiant mortifiante
mortifié mortifiée
morveux morveuse
motard motarde
moteur motrice
motif motive
motivant motivante
motivé motivée
motorisé motorisée
mouchard moucharde
mouche mouchette
moucheté mouchetée
mouché mouchée
moudjahidin moudjahidine
moue mouette
moufle mouflette
mouflet mouflette
mouillant mouillante
mouille mouillette
mouiller mouilleuse
mouilleur mouilleuse
mouillé mouillée
moulant moulante
moulin mouline
mouline moulinette
moulinet moulinette
moulu moulue
moulé moulée
mourant mourante
mouron mouronne
mous mousse
moussant moussante
mousser mousseuse
mousseux mousseuse
moussu moussue
moustachu moustachue
moutard moutarde
mouton brebis
moutonnant moutonnante
moutonnier moutonnière
mouvant mouvante
mouvementé mouvementée
moyen moyenne
moyenâgeux moyenâgeuse
mudéjar mudéjare
muet muette
mugissant mugissante
muguet muguette
muletier muletière
multiculturel multiculturelle
multidimensionnel multidimensionnelle
multinational multinationale
multiplié multipliée
multiracial multiraciale
mulâtre mulâtresse
mulâtres mulâtresse
muni munie
munichois munichoise
municipal municipale
muqueux muqueuse
mural murale
mure murette
muret murette
murmurant murmurante
murmuré murmurée
muré murée
musard musarde
muscadin muscadine
musclé musclée
musculeux musculeuse
muse musette
museau muselle
muselé muselée
musical musicale
musicien musicienne
musique musiquette
musqué musquée
mussolinien mussolinienne
musulman musulmane
mutant mutante
mutilant mutilante
mutilé mutilée
mutin mutine
mutiné mutinée
mutuel mutuelle
muté mutée
mué muée
mystificateur mystificatrice
mystifié mystifiée
mystérieux mystérieuse
mâcher mâcheuse
mâcheur mâcheuse
mâchouillé mâchouillée
mâchuré mâchurée
mâché mâchée
mât mâte
mâtin mâtine
mâtiné mâtinée
mécanicien mécanicienne
mécanisé mécanisée
méchant méchante
méconnais méconnaisse
méconnu méconnue
mécontent mécontente
mécréant mécréante
médaillé médaillée
médecin médecine
médian médiane
médiateur médiatrice
médiatisé médiatisée
médical médicale
médicalisé médicalisée
médicamenter médicamenteuse
médicamenteux médicamenteuse
médicinal médicinale
médico-légal médico-légale
médis médise
médisant médisante
médit médite
méditatif méditative
méditerranéen méditerranéenne
médité méditée
médiéval médiévale
médusé médusée
méfiant méfiante
méfié méfiée
mégot mégote
mélangé mélangée
mélodieux mélodieuse
mémoriel mémorielle
mémorisé mémorisée
ménager ménagère
ménagé ménagée
ménopausé ménopausée
mépris méprise
méprisant méprisante
méprisé méprisée
méridien méridienne
méridional méridionale
méritant méritante
mérité méritée
mérovingien mérovingienne
mésopotamien mésopotamienne
métallisé métallisée
métamorphosé métamorphosée
métaphysicien métaphysicienne
méticuleux méticuleuse
métis métisse
métissé métissée
métropolitain métropolitaine
mêlé mêlée
mêlé-cass mêlé-casse
mûr mûre
mûri mûrie
mûris mûrisse
mûrissant mûrissante
nabot nabote
nacré nacrée
nageant nageante
nager nageuse
nageur nageuse
nain naine
nais naisse
naissant naissante
nantais nantaise
nanti nantie
napolitain napolitaine
napoléonien napoléonienne
nappé nappée
naquis naquisse
narquois narquoise
narrateur narratrice
narratif narrative
narré narrée
nasal nasale
nasillard nasillarde
natal natale
natif native
national nationale
nationalisé nationalisée
natté nattée
naturalisé naturalisée
naturel naturelle
naufrager naufrageuse
naufrageur naufrageuse
naufragé naufragée
nauséabond nauséabonde
nauséeux nauséeuse
naval navale
nave navette
navet navette
navigant navigante
navigateur navigatrice
navrant navrante
navré navrée
nazi nazie
neiger neigeuse
neigeux neigeuse
nerver nerveuse
nerveux nerveuse
nervuré nervurée
nestorien nestorienne
nettoyant nettoyante
nettoyer nettoyeuse
nettoyeur nettoyeuse
nettoyé nettoyée
neuf neuve
neural neurale
neurochirurgien neurochirurgienne
neuronal neuronale
neutralisant neutralisante
neutralisé neutralisée
new-yorkais new-yorkaise
niais niaise
niaiser niaiseuse
niaiseux niaiseuse
nicaraguayen nicaraguayenne
niché nichée
nickel nickelle
nickelé nickelée
nictitant nictitante
nier nière
nietzschéen nietzschéenne
nigaud nigaude
nigérian nigériane
nimbé nimbée
nippon nippone
nippé nippée
niqué niquée
nitreux nitreuse
niveau nivelle
niveler niveleuse
niveleur niveleuse
nivelé nivelée
nivernais nivernaise
niçois niçoise
nié niée
noble noblesse
nobles noblesse
nocer noceuse
noceur noceuse
nocher nochère
nocif nocive
noir noire
noiraud noiraude
noirci noircie
noircis noircisse
noise noisette
nombreux nombreuse
nominal nominale
nominatif nominative
nominé nominée
nommé nommée
non-violent non-violente
non-voyant non-voyante
nonchalant nonchalante
none nonette
nonne nonnette
nord-africain nord-africaine
nord-américain nord-américaine
nord-coréen nord-coréenne
nord-vietnamien nord-vietnamienne
normal normale
normalien normalienne
normand normande
normatif normative
norvégien norvégienne
notarial notariale
notarié notariée
notifié notifiée
noté notée
nouer noueuse
noueux noueuse
nourri nourrie
nourricier nourricière
nourris nourrisse
nourrissant nourrissante
nouveau nouvelle
nouvel nouvelle
noué nouée
novateur novatrice
noyauté noyautée
noyé noyée
nuageux nuageuse
nuancé nuancée
nubien nubienne
nuis nuise
nuise nuisette
nul nulle
nullard nullarde
numérisé numérisée
numéro numérote
numéroté numérotée
nuptial nuptiale
nutritif nutritive
nutritionnel nutritionnelle
nymphe nymphette
nébuleux nébuleuse
nécessiter nécessiteuse
nécessiteux nécessiteuse
nécessité nécessitée
nécromancien nécromancienne
nécros nécrose
nécrosé nécrosée
néerlandais néerlandaise
négatif négative
négligent négligente
négligé négligée
négociant négociante
négociateur négociatrice
négocié négociée
négrier négrière
néo-zélandais néo-zélandaise
néonatal néonatale
népalais népalaise
névrosé névrosée
objectal objectale
objectif objective
oblatif oblative
obligeant obligeante
obligé obligée
oblitéré oblitérée
obnubilé obnubilée
obscur obscure
obscurci obscurcie
observateur observatrice
observé observée
obsessif obsessive
obsessionnel obsessionnelle
obsidional obsidionale
obstiné obstinée
obstructif obstructive
obstrué obstruée
obstétricien obstétricienne
obsédant obsédante
obsédé obsédée
obséquieux obséquieuse
obtenu obtenue
obtins obtinsse
obturé obturée
obtus obtuse
obéi obéie
obéis obéisse
obéissant obéissante
occasion occasionne
occasionnel occasionnelle
occasionné occasionnée
occidental occidentale
occipital occipitale
occitan occitane
occulté occultée
occupant occupante
occupé occupée
ocré ocrée
octant octante
octogonal octogonale
octroi octroie
octroyé octroyée
océan océane
odieux odieuse
odorant odorante
odoriférant odoriférante
oedipien oedipienne
oeillet oeillette
oesophagien oesophagienne
oeuvre oeuvrette
offensant offensante
offensif offensive
offensé offensée
offert offerte
officiant officiante
officiel officielle
officier officière
officieux officieuse
offrant offrante
offusqué offusquée
ogre ogresse
ogres ogresse
oignon oigne
oint ointe
oiseau oiselle
oiselier oiselière
oiseux oiseuse
oisif oisive
olfactif olfactive
olive olivette
olympien olympienne
ombilical ombilicale
ombrager ombrageuse
ombrageux ombrageuse
ombragé ombragée
ombrer ombreuse
ombreux ombreuse
ombré ombrée
omet omette
omis omise
omnidirectionnel omnidirectionnelle
omnipotent omnipotente
omniprésent omniprésente
omniscient omnisciente
onctueux onctueuse
ondin ondine
ondoyant ondoyante
ondulant ondulante
onduler onduleuse
onduleux onduleuse
ondulé ondulée
onéreux onéreuse
opalescent opalescente
opalin opaline
opportun opportune
opposant opposante
oppositionnel oppositionnelle
opposé opposée
oppressant oppressante
oppressif oppressive
oppressé oppressée
opprimé opprimée
opticien opticienne
optimal optimale
optionnel optionnelle
opulent opulente
opérateur opératrice
opérationnel opérationnelle
opéré opérée
orageux orageuse
oral orale
oranais oranaise
orangé orangée
orant orante
orateur oratrice
orbital orbitale
orchestral orchestrale
orchestré orchestrée
ordonnateur ordonnatrice
ordonné ordonnée
ordurier ordurière
oreille oreillette
organisateur organisatrice
organisé organisée
organon organe
orgueilleux orgueilleuse
orient oriente
oriental orientale
orienter orienteuse
orienteur orienteuse
orienté orientée
original originale
originel originelle
orléanais orléanaise
ornemental ornementale
ornementé ornementée
orné ornée
orphelin orpheline
oscillant oscillante
oserai oseraie
osseux osseuse
ostréiculteur ostréicultrice
osé osée
ottoman ottomane
ouateux ouateuse
ouatiné ouatinée
ouaté ouatée
oubli oublie
oublias oubliasse
oublie oubliette
oublier oublieuse
oublieux oublieuse
oublié oubliée
ougandais ougandaise
ourdi ourdie
ourlé ourlée
ours ourse
ourson oursonne
oust ouste
outillé outillée
outrageant outrageante
outrager outrageuse
outrageux outrageuse
outragé outragée
outrancier outrancière
outrecuidant outrecuidante
outré outrée
ouvert ouverte
ouvragé ouvragée
ouvrer ouvreuse
ouvreur ouvreuse
ouvrier ouvrière
ovarien ovarienne
ovoïdal ovoïdale
oxydé oxydée
oxygéné oxygénée
pacifiant pacifiante
pacificateur pacificatrice
pacifié pacifiée
pagnon pagne
pagé pagée
paillard paillarde
paille paillette
pailleté pailletée
paillot paillote
paillé paillée
pain pine
pair paire
pakistanais pakistanaise
palatin palatine
pale palette
palefrenier palefrenière
palestinien palestinienne
palet palette
palier palière
palissadé palissadée
palme palmette
palmé palmée
palpitant palpitante
panaché panachée
panaméen panaméenne
panaméricain panaméricaine
panard pane
panetier panetière
panier panière
paniqué paniquée
panos panosse
pans panse
panseur panseuse
pansu pansue
pansé pansée
pantelant pantelante
pantois pantoise
pantouflard pantouflarde
pané panée
paon paonne
papal papale
pape papesse
papelard papelarde
papes papesse
papetier papetière
papilionacé papilionacée
papillon papillonne
papillonnant papillonnante
paquet paquette
parachuté parachutée
paradoxal paradoxale
paradé paradée
paraffiné paraffinée
paraguayen paraguayenne
parais paraisse
paralysant paralysante
paralysé paralysée
paramédical paramédicale
paranormal paranormale
paraphé paraphée
parasité parasitée
parc parque
parcheminé parcheminée
parcimonieux parcimonieuse
parcouru parcourue
pardon pardonne
pardonné pardonnée
pare paresse
pareil pareille
parent parente
parental parentale
paresser paresseuse
paresseux paresseuse
parfait parfaite
parfumer parfumeuse
parfumeur parfumeuse
parfumé parfumée
pari parie
parier parieuse
parieur parieuse
parigot parigote
parisien parisienne
pariétal pariétale
parjuré parjurée
parkinsonien parkinsonienne
parlant parlante
parlement parlemente
parler parleuse
parleur parleuse
parlé parlée
parmesan parmesane
parodontal parodontale
parois paroisse
paroissial paroissiale
paroissien paroissienne
parolier parolière
parpaillot parpaillote
parqueteur parqueteuse
parqueté parquetée
parqué parquée
parrain parraine
parrainer parraineuse
parrainé parrainée
parsemé parsemée
part parte
partager partageuse
partageur partageuse
partageux partageuse
partagé partagée
partant partante
parti partie
partial partiale
participant participante
particulier particulière
partiel partielle
partis partisse
partisan partisane
paru parue
parvenu parvenue
paré parée
pascal pascale
passager passagère
passant passante
passementier passementière
passer passeuse
passereau passerelle
